id,sample_id,crop_id,suitability_score,suitability_level,limiting_factors,yield_potential,risk_assessment,management_recommendations,assessment_date,created_at
1166,146,435,88.58,高度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": true}",940.9,风险较低，适宜种植,监测病虫害，及时防治,2024-06-16,2024-12-15 20:55:44
1169,147,180,94.08,高度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": true}",898.42,风险较低，适宜种植,合理密植，保证通风透光,2024-01-21,2024-01-04 04:56:29
1170,147,352,72.03,中度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": true}",645.44,风险中等，需要适当管理,监测病虫害，及时防治,2024-01-21,2024-01-04 04:56:29
1171,147,186,92.73,高度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": true}",925.34,风险较低，适宜种植,监测病虫害，及时防治,2024-01-21,2024-01-04 04:56:29
1172,147,346,43.57,不适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": true}",246.95,风险很高，不建议种植,监测病虫害，及时防治,2024-01-21,2024-01-04 04:56:29
1173,147,123,45.62,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": true}",377.14,风险很高，不建议种植,改良土壤，提高地力,2024-01-21,2024-01-04 04:56:29
1174,147,150,71.56,中度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": true}",794.31,风险中等，需要适当管理,加强田间管理，及时灌溉施肥,2024-01-21,2024-01-04 04:56:29
1175,147,65,47.82,不适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": false}",235.77,风险很高，不建议种植,改良土壤，提高地力,2024-01-21,2024-01-04 04:56:29
1176,147,44,87.2,高度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": true}",905.94,风险较低，适宜种植,改良土壤，提高地力,2024-01-21,2024-01-04 04:56:29
1177,148,311,64.05,勉强适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": false}",578.22,风险较高，需要重点关注,监测病虫害，及时防治,2023-01-28,2024-08-12 09:12:31
1178,148,257,74.28,中度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": true}",720.77,风险中等，需要适当管理,改良土壤，提高地力,2023-01-28,2024-08-12 09:12:31
1179,148,401,78.91,中度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": true}",641.99,风险中等，需要适当管理,合理密植，保证通风透光,2023-01-28,2024-08-12 09:12:31
1180,148,279,89.36,高度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": true}",1122.49,风险较低，适宜种植,改良土壤，提高地力,2023-01-28,2024-08-12 09:12:31
1181,148,75,90.77,高度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": false}",1116.41,风险较低，适宜种植,监测病虫害，及时防治,2023-01-28,2024-08-12 09:12:31
1182,148,60,60.64,勉强适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": false}",475.85,风险较高，需要重点关注,改良土壤，提高地力,2023-01-28,2024-08-12 09:12:31
1183,148,327,46.75,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": true}",343.22,风险很高，不建议种植,加强田间管理，及时灌溉施肥,2023-01-28,2024-08-12 09:12:31
1184,148,313,85.08,高度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": true}",934.25,风险较低，适宜种植,监测病虫害，及时防治,2023-01-28,2024-08-12 09:12:31
1185,149,390,40.82,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": false}",309.96,风险很高，不建议种植,加强田间管理，及时灌溉施肥,2025-06-04,2024-09-21 17:18:32
1186,149,377,67.52,勉强适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": false}",539.28,风险较高，需要重点关注,合理密植，保证通风透光,2025-06-04,2024-09-21 17:18:32
1187,149,101,49.1,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": true}",337.49,风险很高，不建议种植,加强田间管理，及时灌溉施肥,2025-06-04,2024-09-21 17:18:32
1188,149,276,84.02,高度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": true}",818.27,风险较低，适宜种植,改良土壤，提高地力,2025-06-04,2024-09-21 17:18:32
1189,149,66,64.4,勉强适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": true}",550.15,风险较高，需要重点关注,合理密植，保证通风透光,2025-06-04,2024-09-21 17:18:32
1190,149,298,94.09,高度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": true}",975.15,风险较低，适宜种植,合理密植，保证通风透光,2025-06-04,2024-09-21 17:18:32
1191,149,186,87.13,高度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": false}",877.9,风险较低，适宜种植,合理密植，保证通风透光,2025-06-04,2024-09-21 17:18:32
1192,149,112,61.93,勉强适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": false}",582.32,风险较高，需要重点关注,合理密植，保证通风透光,2025-06-04,2024-09-21 17:18:32
1193,150,52,48.74,不适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": false}",326.82,风险很高，不建议种植,监测病虫害，及时防治,2023-08-22,2022-10-12 17:35:10
1194,150,229,59.2,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": true}",298.19,风险很高，不建议种植,改良土壤，提高地力,2023-08-22,2022-10-12 17:35:10
1195,150,282,89.69,高度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": false}",1164.42,风险较低，适宜种植,改良土壤，提高地力,2023-08-22,2022-10-12 17:35:10
1196,150,211,72.39,中度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": false}",664.7,风险中等，需要适当管理,科学轮作，避免连作障碍,2023-08-22,2022-10-12 17:35:10
1197,150,154,91.57,高度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": true}",999.32,风险较低，适宜种植,监测病虫害，及时防治,2023-08-22,2022-10-12 17:35:10
1198,150,99,74.37,中度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": true}",668.8,风险中等，需要适当管理,监测病虫害，及时防治,2023-08-22,2022-10-12 17:35:10
1199,150,236,62.83,勉强适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": true}",480.9,风险较高，需要重点关注,合理密植，保证通风透光,2023-08-22,2022-10-12 17:35:10
1201,151,366,90.44,高度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": true}",806.58,风险较低，适宜种植,监测病虫害，及时防治,2022-07-25,2023-08-03 09:23:15
1202,151,329,78.73,中度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": true}",703.11,风险中等，需要适当管理,监测病虫害，及时防治,2022-07-25,2023-08-03 09:23:15
1203,151,176,48.39,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": false}",383.51,风险很高，不建议种植,改良土壤，提高地力,2022-07-25,2023-08-03 09:23:15
1204,151,132,86.82,高度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": false}",1074.53,风险较低，适宜种植,加强田间管理，及时灌溉施肥,2022-07-25,2023-08-03 09:23:15
1205,151,236,66.37,勉强适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": false}",553.91,风险较高，需要重点关注,监测病虫害，及时防治,2022-07-25,2023-08-03 09:23:15
1206,151,181,74.63,中度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": true}",748.08,风险中等，需要适当管理,合理密植，保证通风透光,2022-07-25,2023-08-03 09:23:15
1207,151,161,49.42,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": false}",387.31,风险很高，不建议种植,合理密植，保证通风透光,2022-07-25,2023-08-03 09:23:15
1209,152,482,82.31,高度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": false}",1177.36,风险较低，适宜种植,加强田间管理，及时灌溉施肥,2022-11-09,2023-05-14 03:22:18
1210,152,278,87.0,高度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": true}",1124.28,风险较低，适宜种植,加强田间管理，及时灌溉施肥,2022-11-09,2023-05-14 03:22:18
1211,152,444,52.29,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": true}",266.33,风险很高，不建议种植,加强田间管理，及时灌溉施肥,2022-11-09,2023-05-14 03:22:18
1212,152,168,64.89,勉强适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": true}",571.02,风险较高，需要重点关注,加强田间管理，及时灌溉施肥,2022-11-09,2023-05-14 03:22:18
1213,152,23,45.11,不适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": true}",353.25,风险很高，不建议种植,加强田间管理，及时灌溉施肥,2022-11-09,2023-05-14 03:22:18
1214,152,104,67.4,勉强适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": true}",506.29,风险较高，需要重点关注,监测病虫害，及时防治,2022-11-09,2023-05-14 03:22:18
1215,152,51,50.41,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": false}",270.76,风险很高，不建议种植,合理密植，保证通风透光,2022-11-09,2023-05-14 03:22:18
1216,152,370,61.31,勉强适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": false}",551.83,风险较高，需要重点关注,加强田间管理，及时灌溉施肥,2022-11-09,2023-05-14 03:22:18
1217,153,314,80.55,高度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": false}",849.2,风险较低，适宜种植,改良土壤，提高地力,2024-10-29,2022-08-08 05:13:06
1218,153,390,69.35,勉强适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": false}",593.46,风险较高，需要重点关注,科学轮作，避免连作障碍,2024-10-29,2022-08-08 05:13:06
1219,153,236,66.76,勉强适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": true}",520.15,风险较高，需要重点关注,合理密植，保证通风透光,2024-10-29,2022-08-08 05:13:06
1220,153,148,43.4,不适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": false}",326.65,风险很高，不建议种植,合理密植，保证通风透光,2024-10-29,2022-08-08 05:13:06
1221,153,302,69.06,勉强适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": true}",532.61,风险较高，需要重点关注,加强田间管理，及时灌溉施肥,2024-10-29,2022-08-08 05:13:06
1222,153,380,94.95,高度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": true}",1180.16,风险较低，适宜种植,科学轮作，避免连作障碍,2024-10-29,2022-08-08 05:13:06
1223,153,346,76.02,中度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": true}",690.77,风险中等，需要适当管理,加强田间管理，及时灌溉施肥,2024-10-29,2022-08-08 05:13:06
1225,154,493,44.86,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": true}",377.38,风险很高，不建议种植,科学轮作，避免连作障碍,2023-06-10,2022-11-15 13:57:42
1226,154,39,84.83,高度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": true}",907.8,风险较低，适宜种植,合理密植，保证通风透光,2023-06-10,2022-11-15 13:57:42
1227,154,186,68.61,勉强适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": true}",458.48,风险较高，需要重点关注,改良土壤，提高地力,2023-06-10,2022-11-15 13:57:42
1228,154,254,74.28,中度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": false}",712.83,风险中等，需要适当管理,监测病虫害，及时防治,2023-06-10,2022-11-15 13:57:42
1229,154,315,40.16,不适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": false}",303.4,风险很高，不建议种植,监测病虫害，及时防治,2023-06-10,2022-11-15 13:57:42
1233,155,18,78.64,中度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": true}",606.89,风险中等，需要适当管理,改良土壤，提高地力,2024-01-25,2024-09-29 17:09:36
1234,155,339,40.64,不适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": true}",385.03,风险很高，不建议种植,科学轮作，避免连作障碍,2024-01-25,2024-09-29 17:09:36
1235,155,254,59.99,不适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": true}",317.35,风险很高，不建议种植,改良土壤，提高地力,2024-01-25,2024-09-29 17:09:36
1236,155,322,40.0,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": true}",348.59,风险很高，不建议种植,加强田间管理，及时灌溉施肥,2024-01-25,2024-09-29 17:09:36
1237,155,458,72.64,中度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": false}",755.3,风险中等，需要适当管理,加强田间管理，及时灌溉施肥,2024-01-25,2024-09-29 17:09:36
1241,156,425,69.72,勉强适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": false}",587.62,风险较高，需要重点关注,改良土壤，提高地力,2023-05-01,2023-11-20 23:27:22
1242,156,331,54.25,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": true}",287.74,风险很高，不建议种植,科学轮作，避免连作障碍,2023-05-01,2023-11-20 23:27:22
1243,156,53,79.65,中度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": false}",628.33,风险中等，需要适当管理,合理密植，保证通风透光,2023-05-01,2023-11-20 23:27:22
1244,156,389,42.43,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": true}",334.39,风险很高，不建议种植,监测病虫害，及时防治,2023-05-01,2023-11-20 23:27:22
1245,156,245,40.57,不适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": true}",393.07,风险很高，不建议种植,合理密植，保证通风透光,2023-05-01,2023-11-20 23:27:22
1246,156,219,68.7,勉强适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": false}",403.37,风险较高，需要重点关注,合理密植，保证通风透光,2023-05-01,2023-11-20 23:27:22
