id,sample_id,crop_id,plan_name,target_yield,base_fertilizer,topdressing_plan,total_cost,expected_benefit,application_instructions,created_date,creator,status,created_at
3022,9418,200,其中作物200专用施肥方案3022,569.86,"{""复合肥"": ""59kg/亩"", ""有机肥"": ""2687kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""16kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""18kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""17kg/亩""}]",439.83,1535.69,叶面肥在早晨或傍晚喷施效果最佳,2025-01-16,土壤专家,active,2022-10-08 03:03:51
3023,9467,159,登录作物159专用施肥方案3023,858.44,"{""复合肥"": ""33kg/亩"", ""有机肥"": ""1098kg/亩"", ""石灰"": ""101kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""19kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""30kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""20kg/亩""}]",227.29,874.49,施肥后及时浇水，促进养分吸收,2023-04-28,农技专家,draft,2024-01-10 21:13:58
3024,1897,96,全国作物96专用施肥方案3024,526.74,"{""复合肥"": ""54kg/亩"", ""有机肥"": ""2740kg/亩"", ""石灰"": ""148kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""14kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""26kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""10kg/亩""}]",468.51,1692.79,施肥后及时浇水，促进养分吸收,2022-11-17,作物专家,active,2023-09-05 16:06:37
3025,8536,467,因此作物467专用施肥方案3025,856.63,"{""复合肥"": ""55kg/亩"", ""有机肥"": ""1453kg/亩"", ""石灰"": ""116kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""21kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""25kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""20kg/亩""}]",738.1,2786.96,追肥分3次施用，根据作物生长情况调整,2024-04-13,作物专家,draft,2023-05-22 19:17:15
3026,8198,355,人民作物355专用施肥方案3026,701.88,"{""复合肥"": ""36kg/亩"", ""有机肥"": ""2447kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""17kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""30kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""17kg/亩""}]",663.95,2107.66,有机肥需充分腐熟后使用,2025-04-29,农技专家,draft,2024-05-22 13:21:21
3027,6864,407,参加作物407专用施肥方案3027,768.69,"{""复合肥"": ""49kg/亩"", ""有机肥"": ""1536kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""10kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""26kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""11kg/亩""}]",408.78,1064.3,有机肥需充分腐熟后使用,2024-04-05,系统自动生成,active,2023-11-13 23:01:10
3028,4798,210,学习作物210专用施肥方案3028,831.89,"{""复合肥"": ""41kg/亩"", ""有机肥"": ""2506kg/亩"", ""石灰"": ""62kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""24kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""18kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""20kg/亩""}]",795.49,3018.74,施肥后及时浇水，促进养分吸收,2024-02-22,作物专家,draft,2023-02-08 08:25:30
3029,9375,5,番茄专用施肥方案3029,626.7,"{""复合肥"": ""33kg/亩"", ""有机肥"": ""1348kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""17kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""23kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""10kg/亩""}]",483.06,1345.59,施肥后及时浇水，促进养分吸收,2023-10-16,作物专家,archived,2025-04-21 19:53:58
3030,6056,24,甜菜专用施肥方案3030,992.92,"{""复合肥"": ""35kg/亩"", ""有机肥"": ""2178kg/亩"", ""石灰"": ""63kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""13kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""30kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""10kg/亩""}]",493.14,1746.93,追肥分3次施用，根据作物生长情况调整,2022-11-09,作物专家,active,2025-03-24 23:05:45
3031,2346,174,没有作物174专用施肥方案3031,550.21,"{""复合肥"": ""50kg/亩"", ""有机肥"": ""1030kg/亩"", ""石灰"": ""126kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""14kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""21kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""15kg/亩""}]",365.67,1142.16,追肥分3次施用，根据作物生长情况调整,2023-11-14,作物专家,archived,2024-07-23 12:10:12
3032,1,338,位置作物338专用施肥方案3032,781.51,"{""复合肥"": ""52kg/亩"", ""有机肥"": ""2452kg/亩"", ""石灰"": ""55kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""11kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""28kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""11kg/亩""}]",388.05,1137.54,施肥后及时浇水，促进养分吸收,2022-09-08,土壤专家,active,2023-08-17 08:04:20
3033,6950,38,柑橘专用施肥方案3033,897.74,"{""复合肥"": ""50kg/亩"", ""有机肥"": ""1199kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""18kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""21kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""20kg/亩""}]",308.9,813.87,有机肥需充分腐熟后使用,2023-06-08,土壤专家,archived,2024-08-28 12:18:27
3034,9712,286,不要作物286专用施肥方案3034,746.82,"{""复合肥"": ""43kg/亩"", ""有机肥"": ""1102kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""24kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""18kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""15kg/亩""}]",289.51,1062.37,叶面肥在早晨或傍晚喷施效果最佳,2022-08-21,土壤专家,draft,2023-10-11 23:40:48
3035,4724,172,出现作物172专用施肥方案3035,857.07,"{""复合肥"": ""39kg/亩"", ""有机肥"": ""1632kg/亩"", ""石灰"": ""68kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""17kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""18kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""20kg/亩""}]",659.37,1981.22,叶面肥在早晨或傍晚喷施效果最佳,2023-07-26,土壤专家,archived,2023-11-24 22:40:37
3036,2279,297,地方作物297专用施肥方案3036,595.33,"{""复合肥"": ""59kg/亩"", ""有机肥"": ""1595kg/亩"", ""石灰"": ""117kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""25kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""17kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""18kg/亩""}]",570.66,2130.23,叶面肥在早晨或傍晚喷施效果最佳,2025-03-05,系统自动生成,draft,2022-08-27 09:15:58
3037,5957,189,这样作物189专用施肥方案3037,536.92,"{""复合肥"": ""38kg/亩"", ""有机肥"": ""2165kg/亩"", ""石灰"": ""127kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""21kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""28kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""10kg/亩""}]",327.81,1305.79,叶面肥在早晨或傍晚喷施效果最佳,2022-10-26,土壤专家,active,2024-03-30 16:56:23
3038,8949,386,使用作物386专用施肥方案3038,877.39,"{""复合肥"": ""37kg/亩"", ""有机肥"": ""2998kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""19kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""28kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""12kg/亩""}]",459.9,1801.3,追肥分3次施用，根据作物生长情况调整,2022-08-31,土壤专家,draft,2023-04-29 17:23:41
3039,2461,314,阅读作物314专用施肥方案3039,765.86,"{""复合肥"": ""35kg/亩"", ""有机肥"": ""1888kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""11kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""23kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""16kg/亩""}]",534.82,1700.66,叶面肥在早晨或傍晚喷施效果最佳,2025-04-17,农技专家,active,2025-04-14 19:38:27
3040,5745,416,如何作物416专用施肥方案3040,787.87,"{""复合肥"": ""34kg/亩"", ""有机肥"": ""2089kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""19kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""30kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""11kg/亩""}]",632.99,2469.35,有机肥需充分腐熟后使用,2023-09-07,土壤专家,archived,2022-10-16 14:19:00
3041,9925,218,美国作物218专用施肥方案3041,894.13,"{""复合肥"": ""39kg/亩"", ""有机肥"": ""1267kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""12kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""18kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""19kg/亩""}]",730.69,2367.55,追肥分3次施用，根据作物生长情况调整,2024-08-29,系统自动生成,active,2024-08-11 19:39:42
3042,7804,337,部分作物337专用施肥方案3042,991.12,"{""复合肥"": ""33kg/亩"", ""有机肥"": ""1719kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""17kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""17kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""10kg/亩""}]",648.62,2334.51,叶面肥在早晨或傍晚喷施效果最佳,2022-08-09,作物专家,draft,2025-06-05 01:01:54
3043,5346,192,等级作物192专用施肥方案3043,747.99,"{""复合肥"": ""40kg/亩"", ""有机肥"": ""1480kg/亩"", ""石灰"": ""66kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""22kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""28kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""10kg/亩""}]",470.73,1858.27,施肥后及时浇水，促进养分吸收,2025-05-26,农技专家,draft,2023-03-02 02:42:21
3044,424,71,冬瓜专用施肥方案3044,684.12,"{""复合肥"": ""45kg/亩"", ""有机肥"": ""2333kg/亩"", ""石灰"": ""84kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""20kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""20kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""15kg/亩""}]",478.83,1892.77,施肥后及时浇水，促进养分吸收,2024-01-18,系统自动生成,archived,2023-07-07 10:53:39
3045,5271,94,认为作物94专用施肥方案3045,719.59,"{""复合肥"": ""31kg/亩"", ""有机肥"": ""1255kg/亩"", ""石灰"": ""99kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""24kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""24kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""10kg/亩""}]",704.77,2270.32,有机肥需充分腐熟后使用,2022-10-09,系统自动生成,archived,2022-09-25 12:49:40
3046,8988,468,积分作物468专用施肥方案3046,401.95,"{""复合肥"": ""41kg/亩"", ""有机肥"": ""1756kg/亩"", ""石灰"": ""138kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""16kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""18kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""15kg/亩""}]",709.79,2082.34,追肥分3次施用，根据作物生长情况调整,2023-10-16,作物专家,archived,2023-08-25 00:05:37
3047,1308,399,觉得作物399专用施肥方案3047,605.44,"{""复合肥"": ""37kg/亩"", ""有机肥"": ""2253kg/亩"", ""石灰"": ""146kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""17kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""21kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""16kg/亩""}]",658.13,1677.02,有机肥需充分腐熟后使用,2022-06-13,作物专家,archived,2025-04-20 06:41:50
3048,8104,212,他们作物212专用施肥方案3048,960.73,"{""复合肥"": ""49kg/亩"", ""有机肥"": ""1343kg/亩"", ""石灰"": ""68kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""15kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""20kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""18kg/亩""}]",355.56,943.71,有机肥需充分腐熟后使用,2024-09-26,土壤专家,archived,2024-12-18 21:12:54
3049,846,61,豆角专用施肥方案3049,690.57,"{""复合肥"": ""42kg/亩"", ""有机肥"": ""2155kg/亩"", ""石灰"": ""112kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""18kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""26kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""15kg/亩""}]",734.32,2875.97,施肥后及时浇水，促进养分吸收,2023-12-28,作物专家,archived,2023-04-28 07:20:29
3050,8466,12,谷子专用施肥方案3050,536.83,"{""复合肥"": ""35kg/亩"", ""有机肥"": ""1537kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""18kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""26kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""12kg/亩""}]",538.35,2152.86,追肥分3次施用，根据作物生长情况调整,2023-07-21,土壤专家,draft,2024-12-08 09:10:49
3051,2200,472,开始作物472专用施肥方案3051,573.4,"{""复合肥"": ""48kg/亩"", ""有机肥"": ""1579kg/亩"", ""石灰"": ""64kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""22kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""17kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""17kg/亩""}]",222.27,730.3,叶面肥在早晨或傍晚喷施效果最佳,2023-12-20,作物专家,active,2024-05-11 07:40:50
3052,9802,100,可能作物100专用施肥方案3052,975.85,"{""复合肥"": ""59kg/亩"", ""有机肥"": ""2051kg/亩"", ""石灰"": ""115kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""20kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""15kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""10kg/亩""}]",553.7,1924.47,叶面肥在早晨或傍晚喷施效果最佳,2024-05-20,系统自动生成,draft,2022-12-17 03:02:56
3053,821,288,网上作物288专用施肥方案3053,578.48,"{""复合肥"": ""51kg/亩"", ""有机肥"": ""1834kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""15kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""20kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""14kg/亩""}]",492.67,1821.03,追肥分3次施用，根据作物生长情况调整,2023-07-09,土壤专家,active,2023-09-14 06:19:07
3054,3466,418,一下作物418专用施肥方案3054,697.08,"{""复合肥"": ""52kg/亩"", ""有机肥"": ""1401kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""22kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""22kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""15kg/亩""}]",738.93,2876.4,追肥分3次施用，根据作物生长情况调整,2023-05-15,作物专家,draft,2025-02-28 13:57:18
3055,1641,261,是否作物261专用施肥方案3055,569.23,"{""复合肥"": ""38kg/亩"", ""有机肥"": ""2749kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""10kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""28kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""11kg/亩""}]",286.78,832.6,追肥分3次施用，根据作物生长情况调整,2023-11-13,土壤专家,archived,2022-07-07 22:23:00
3056,5419,12,谷子专用施肥方案3056,691.65,"{""复合肥"": ""43kg/亩"", ""有机肥"": ""2309kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""21kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""23kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""20kg/亩""}]",606.14,2004.03,基肥在播种前7-10天施入，深翻入土,2024-05-15,系统自动生成,archived,2022-09-14 04:50:47
3057,2524,147,相关作物147专用施肥方案3057,418.56,"{""复合肥"": ""42kg/亩"", ""有机肥"": ""2322kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""18kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""15kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""20kg/亩""}]",678.53,2167.43,叶面肥在早晨或傍晚喷施效果最佳,2024-09-15,农技专家,draft,2025-04-02 23:59:07
3058,8726,487,世界作物487专用施肥方案3058,752.86,"{""复合肥"": ""48kg/亩"", ""有机肥"": ""2194kg/亩"", ""石灰"": ""105kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""19kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""16kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""13kg/亩""}]",254.96,762.0,叶面肥在早晨或傍晚喷施效果最佳,2023-06-17,作物专家,archived,2023-01-16 00:22:26
3059,9288,183,项目作物183专用施肥方案3059,858.34,"{""复合肥"": ""32kg/亩"", ""有机肥"": ""2804kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""25kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""29kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""13kg/亩""}]",708.63,2068.18,追肥分3次施用，根据作物生长情况调整,2025-05-02,农技专家,active,2023-05-06 10:10:35
3060,8044,118,建设作物118专用施肥方案3060,610.79,"{""复合肥"": ""54kg/亩"", ""有机肥"": ""1773kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""13kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""28kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""19kg/亩""}]",337.41,852.67,追肥分3次施用，根据作物生长情况调整,2023-04-07,系统自动生成,archived,2023-03-12 04:36:13
3061,1041,100,可能作物100专用施肥方案3061,909.59,"{""复合肥"": ""36kg/亩"", ""有机肥"": ""2953kg/亩"", ""石灰"": ""84kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""13kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""19kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""11kg/亩""}]",362.03,1248.37,叶面肥在早晨或傍晚喷施效果最佳,2024-03-18,作物专家,archived,2023-07-31 22:30:10
3062,3658,115,我的作物115专用施肥方案3062,470.9,"{""复合肥"": ""35kg/亩"", ""有机肥"": ""2274kg/亩"", ""石灰"": ""94kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""13kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""15kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""19kg/亩""}]",658.26,2488.78,施肥后及时浇水，促进养分吸收,2022-06-12,土壤专家,archived,2022-11-09 17:58:29
