id,user_id,operation_type,target_table,target_id,operation_description,ip_address,user_agent,operation_time,execution_time,result_status,error_message
11896,1941,分析,soil_test_data,684,用户分析soil_test_data数据,83.163.112.23,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_9 rv:4.0; kk-KZ) AppleWebKit/532.36.1 (KHTML, like Gecko) Version/4.1 Safari/532.36.1",2024-10-15 12:08:23,0.97,警告,
11897,1771,导出,soil_test_data,2497,用户导出soil_test_data数据,68.80.158.228,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; vi-VN) AppleWebKit/534.37.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6534.37.2",2025-01-11 03:10:22,4.966,警告,
11898,477,修改,soil_samples,8668,用户修改soil_samples数据,56.153.246.20,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/5.0),2025-02-19 02:16:45,1.573,警告,
11899,229,分析,soil_samples,7840,用户分析soil_samples数据,179.152.76.141,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/4.1),2025-01-10 07:53:29,4.812,成功,
11900,1358,删除,crop_suitability,8372,用户删除crop_suitability数据,5.158.234.146,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/3.0),2025-01-04 06:42:15,2.875,成功,
11901,139,查询,crop_suitability,4560,用户查询crop_suitability数据,144.154.237.164,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_5) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/13.0.819.0 Safari/535.0",2024-11-04 12:28:59,2.556,成功,
11902,583,分析,soil_test_data,3644,用户分析soil_test_data数据,73.242.38.193,Opera/9.68.(Windows 95; sw-TZ) Presto/2.9.183 Version/10.00,2024-09-27 00:15:26,3.771,失败,"历史业务其他以后作者.时间政府语言这是回复有限在线.合作只要通过如果如何现在过程.
必须文化以后觉得你的不要都是.北京提高基本怎么一点查看.简介相关还是文化.下载男人本站品牌成为决定."
11903,657,分析,soil_samples,5051,用户分析soil_samples数据,140.138.109.4,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/42.0.897.0 Safari/535.1",2024-06-13 09:13:05,3.345,成功,
11904,1217,新增,fertilizer_plans,6605,用户新增fertilizer_plans数据,222.52.230.105,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/5.1),2024-08-23 22:12:06,0.924,失败,"必须安全进入自己一下.
成为操作简介一起一个主要提供.这些在线一次自己不过科技资料.
希望说明内容合作来源只有下载深圳.手机提供品牌直接.日期更多环境看到免费合作.的是本站帮助大学."
11905,1974,删除,soil_test_data,7909,用户删除soil_test_data数据,183.41.73.82,Opera/9.31.(Windows CE; sat-IN) Presto/2.9.162 Version/10.00,2025-04-19 03:38:58,4.086,成功,
11906,1409,删除,soil_test_data,9292,用户删除soil_test_data数据,187.220.32.81,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_3) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/46.0.833.0 Safari/532.2",2025-01-08 09:06:24,0.545,成功,
11907,723,删除,crop_suitability,247,用户删除crop_suitability数据,177.78.196.119,Opera/9.36.(Windows 98; Win 9x 4.90; bem-ZM) Presto/2.9.164 Version/11.00,2024-06-13 00:56:40,4.293,失败,"业务音乐只是留言.数据制作推荐单位发布留言一直.
完全电影直接类别包括.准备有限之后自己欢迎参加.
状态没有责任中国一个.
谢谢部分作品个人参加如此政府.希望他们解决不断."
11908,870,导出,soil_test_data,5334,用户导出soil_test_data数据,165.255.243.231,Opera/8.81.(Windows 98; Win 9x 4.90; sid-ET) Presto/2.9.187 Version/11.00,2025-03-14 09:54:15,4.101,失败,"生活网上一点组织.显示资源系列说明文章是一他们关系.
服务上海电脑类型应该.次数能力美国到了当然社区提高.
要求生活日期有些作者生产.应用品牌一定.
觉得发现部分决定."
11909,5,生成报告,crop_suitability,3463,用户生成报告crop_suitability数据,148.186.75.184,Opera/9.61.(X11; Linux i686; rw-RW) Presto/2.9.176 Version/10.00,2024-12-31 03:49:07,0.633,成功,
11910,404,导出,crop_suitability,6615,用户导出crop_suitability数据,121.200.95.211,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_0; rv:1.9.4.20) Gecko/5914-11-24 01:10:36 Firefox/3.8,2025-04-27 01:46:01,4.484,警告,
11911,467,生成报告,fertilizer_plans,3845,用户生成报告fertilizer_plans数据,83.173.148.124,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/51.0.843.0 Safari/533.0",2025-06-05 17:55:20,0.425,成功,
11912,1268,分析,crop_suitability,3886,用户分析crop_suitability数据,9.138.92.237,"Mozilla/5.0 (Windows NT 11.0) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/22.0.888.0 Safari/534.1",2025-05-31 14:16:54,4.872,成功,
11913,1395,分析,soil_test_data,6041,用户分析soil_test_data数据,135.173.126.12,Mozilla/5.0 (Android 2.0.1; Mobile; rv:50.0) Gecko/50.0 Firefox/50.0,2025-05-29 07:11:13,1.894,警告,
11914,572,分析,crop_suitability,493,用户分析crop_suitability数据,191.206.141.150,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_0 rv:2.0; lb-LU) AppleWebKit/532.47.7 (KHTML, like Gecko) Version/4.0 Safari/532.47.7",2025-04-09 01:30:59,0.791,警告,
11915,1893,生成报告,crop_suitability,9051,用户生成报告crop_suitability数据,41.214.185.175,Opera/8.71.(Windows NT 5.1; ff-SN) Presto/2.9.170 Version/11.00,2024-12-25 13:02:27,2.643,警告,
11916,974,生成报告,crop_suitability,3630,用户生成报告crop_suitability数据,220.121.112.182,Opera/8.87.(X11; Linux x86_64; mi-NZ) Presto/2.9.176 Version/10.00,2025-01-20 16:11:55,1.289,成功,
11917,1044,删除,soil_test_data,958,用户删除soil_test_data数据,188.92.213.62,Opera/8.90.(Windows NT 5.2; bhb-IN) Presto/2.9.187 Version/12.00,2024-11-20 15:12:57,1.613,成功,
11918,983,查询,crop_suitability,1161,用户查询crop_suitability数据,27.215.26.145,"Mozilla/5.0 (Linux; Android 2.2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/26.0.800.0 Safari/535.1",2025-05-16 12:19:41,2.024,成功,
11919,1512,导出,soil_samples,9832,用户导出soil_samples数据,102.69.248.246,Mozilla/5.0 (Android 2.2.2; Mobile; rv:60.0) Gecko/60.0 Firefox/60.0,2025-02-22 00:19:44,2.928,警告,
11920,310,新增,soil_test_data,7146,用户新增soil_test_data数据,56.169.118.214,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 11.0; Trident/5.1),2024-09-15 16:52:12,3.165,警告,
11921,1290,分析,soil_test_data,7433,用户分析soil_test_data数据,66.59.24.199,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/8154-01-12 22:41:57 Firefox/3.8,2024-06-26 09:26:04,1.257,成功,
11922,754,生成报告,soil_test_data,8704,用户生成报告soil_test_data数据,197.92.176.50,Opera/9.85.(X11; Linux x86_64; bhb-IN) Presto/2.9.176 Version/11.00,2025-01-29 11:20:16,2.333,失败,"免费新闻更多两个社区方面阅读.个人设计具有发生的是如何重要.过程提高发生基本如何参加论坛地区.
会员朋友完成由于能够都是不能空间.精华手机详细有限成功.通过东西一下全部活动."
11923,950,分析,crop_suitability,3638,用户分析crop_suitability数据,149.115.9.21,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/3266-06-20 10:18:21 Firefox/3.8,2025-04-21 06:23:53,3.237,警告,
11924,1398,导出,crop_suitability,8512,用户导出crop_suitability数据,178.122.33.203,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; ps-AF) AppleWebKit/531.16.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6531.16.3",2024-07-24 03:32:24,3.144,失败,"生产是否专业发表如果.之间决定朋友.等级所有网站因为的话发生根据.
看到只是的话直接.解决可能没有.
历史可能组织音乐支持简介是否.
北京控制回复国际大学成为功能.我们如果计划."
11925,600,生成报告,soil_test_data,9762,用户生成报告soil_test_data数据,8.26.193.200,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 10.0; Trident/5.0),2025-01-15 04:56:12,0.548,警告,
11926,1597,生成报告,fertilizer_plans,108,用户生成报告fertilizer_plans数据,54.114.173.194,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2 rv:4.0; lv-LV) AppleWebKit/534.43.5 (KHTML, like Gecko) Version/4.0.2 Safari/534.43.5",2024-08-06 23:29:45,3.265,警告,
11927,982,生成报告,soil_test_data,7905,用户生成报告soil_test_data数据,181.35.13.153,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/52.0.822.0 Mobile/77W475 Safari/535.1",2024-12-11 05:30:34,4.148,警告,
11928,1259,导出,soil_test_data,5571,用户导出soil_test_data数据,37.229.160.230,Opera/9.97.(X11; Linux x86_64; szl-PL) Presto/2.9.176 Version/11.00,2024-12-06 01:51:25,2.64,成功,
11929,1954,生成报告,crop_suitability,2860,用户生成报告crop_suitability数据,92.181.232.108,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) CriOS/44.0.810.0 Mobile/09J171 Safari/534.1",2024-10-29 22:41:22,4.818,警告,
11930,88,新增,soil_samples,7825,用户新增soil_samples数据,180.118.80.232,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/3.0),2025-02-20 03:43:57,3.679,成功,
11931,1776,导出,soil_samples,4190,用户导出soil_samples数据,159.166.216.254,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; tg-TJ) AppleWebKit/535.30.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6535.30.2",2024-06-15 07:58:23,4.206,警告,
11932,1042,删除,crop_suitability,4035,用户删除crop_suitability数据,200.47.83.140,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_7 rv:4.0; hr-HR) AppleWebKit/534.23.1 (KHTML, like Gecko) Version/5.0.5 Safari/534.23.1",2024-11-06 18:12:58,1.469,成功,
11933,1024,查询,soil_test_data,8699,用户查询soil_test_data数据,149.11.225.120,Opera/8.25.(Windows 95; ha-NG) Presto/2.9.170 Version/10.00,2024-06-26 06:35:31,4.243,警告,
11934,1963,修改,crop_suitability,1767,用户修改crop_suitability数据,60.165.138.213,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/3.0),2024-10-19 14:31:20,4.392,警告,
11935,1471,生成报告,fertilizer_plans,1654,用户生成报告fertilizer_plans数据,161.118.68.229,Opera/8.11.(X11; Linux x86_64; sq-AL) Presto/2.9.182 Version/12.00,2024-10-30 04:37:25,0.716,警告,
11936,300,查询,soil_samples,7555,用户查询soil_samples数据,217.5.96.101,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/533.38.5 (KHTML, like Gecko) Version/5.0.4 Safari/533.38.5",2025-02-07 11:50:30,2.78,成功,
11937,842,修改,soil_test_data,9348,用户修改soil_test_data数据,198.245.117.87,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_1 rv:5.0; en-HK) AppleWebKit/534.42.1 (KHTML, like Gecko) Version/5.1 Safari/534.42.1",2024-06-27 16:48:26,4.22,警告,
11938,304,导出,crop_suitability,241,用户导出crop_suitability数据,180.138.232.74,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/533.41.2 (KHTML, like Gecko) Version/5.0 Safari/533.41.2",2025-03-16 10:12:42,3.45,失败,"那些历史专业一些如此就是.我们深圳可能美国.法律她的如果希望地区.市场认为计划有关在线来源.
或者发表时间企业出现.建设销售工程登录注意环境."
11939,985,新增,soil_samples,248,用户新增soil_samples数据,28.56.118.36,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/3.0),2025-05-26 04:37:04,2.988,警告,
11940,921,修改,soil_test_data,3584,用户修改soil_test_data数据,7.96.65.128,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_7) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/54.0.820.0 Safari/535.2",2025-02-11 11:21:07,3.425,警告,
11941,205,分析,crop_suitability,4325,用户分析crop_suitability数据,95.130.147.137,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/5.1),2024-06-28 08:30:22,0.789,成功,
11942,1648,新增,soil_samples,6633,用户新增soil_samples数据,181.94.80.36,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/4.0),2025-04-24 10:41:51,1.449,成功,
11943,1711,修改,fertilizer_plans,3889,用户修改fertilizer_plans数据,33.39.200.89,Opera/9.16.(X11; Linux x86_64; en-NG) Presto/2.9.169 Version/11.00,2025-02-16 04:25:32,0.965,警告,
11944,845,生成报告,soil_samples,5227,用户生成报告soil_samples数据,218.116.223.255,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_6) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/36.0.807.0 Safari/536.0",2025-03-22 01:07:46,4.538,警告,
11945,1944,导出,fertilizer_plans,4085,用户导出fertilizer_plans数据,159.21.108.205,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_4; rv:1.9.2.20) Gecko/6009-08-04 21:18:21 Firefox/3.6.3,2025-03-06 11:41:43,1.113,成功,
11946,446,修改,soil_samples,7537,用户修改soil_samples数据,168.17.208.144,Opera/9.67.(X11; Linux i686; az-IN) Presto/2.9.177 Version/10.00,2024-08-25 17:04:31,0.965,警告,
11947,871,新增,fertilizer_plans,2885,用户新增fertilizer_plans数据,157.58.138.237,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_5 rv:3.0; fa-IR) AppleWebKit/534.45.5 (KHTML, like Gecko) Version/4.0 Safari/534.45.5",2024-12-11 10:03:25,4.857,成功,
11948,412,删除,fertilizer_plans,6747,用户删除fertilizer_plans数据,15.0.34.167,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/24.0.801.0 Safari/534.2",2024-11-02 23:40:18,1.069,成功,
11949,1986,导出,soil_test_data,3311,用户导出soil_test_data数据,21.232.226.226,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_6 rv:2.0; de-LU) AppleWebKit/533.44.2 (KHTML, like Gecko) Version/5.0.1 Safari/533.44.2",2025-05-17 11:04:18,2.953,警告,
11950,234,查询,soil_samples,4918,用户查询soil_samples数据,46.46.159.70,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; pap-AN) AppleWebKit/535.7.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6535.7.1",2024-08-02 05:02:08,2.671,失败,"来自一定情况类别组织.这些广告评论基本.增加已经全国城市.人民一切最新工具责任大家联系.
您的孩子经验点击来源全部管理全部.我们相关那些网站."
11951,1459,生成报告,crop_suitability,4565,用户生成报告crop_suitability数据,220.221.126.188,"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/534.15.1 (KHTML, like Gecko) Version/4.0.3 Safari/534.15.1",2025-02-19 09:10:45,1.074,失败,"搜索介绍全国国家得到.
环境影响直接一切.起来电子系统内容.
需要当前浏览根据公司软件.如何威望要求查看方面能够.全部之后人员全国.
同时人民研究回复科技注册.公司手机来自项目今年经营支持项目."
11952,882,分析,soil_samples,8240,用户分析soil_samples数据,133.253.221.201,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/49.0.804.0 Safari/534.2",2025-04-08 12:53:11,1.816,警告,
11953,1783,查询,soil_test_data,8167,用户查询soil_test_data数据,160.45.8.108,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/3.1),2025-06-11 14:35:29,4.97,失败,"的话客户以后等级资料以下.设计能够选择法律.
是否软件注意.非常不会以上有限注意.一个或者地方计划.中文如果规定电话音乐必须设计那些."
11954,1983,查询,fertilizer_plans,1395,用户查询fertilizer_plans数据,57.37.63.111,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/6668-05-04 07:35:03 Firefox/8.0,2024-11-12 16:58:08,4.853,失败,"历史得到或者进行内容.不断注意事情看到应该设计.
科技电话提高起来起来.开始之间得到欢迎已经如果地址.地址你们还是管理目前发展.
无法资料商品文章一点有限你的说明.情况来源责任原因还有还是那些."
11955,1941,生成报告,fertilizer_plans,1047,用户生成报告fertilizer_plans数据,102.66.174.55,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/3.0),2024-09-05 02:13:19,3.651,警告,
11956,802,修改,soil_test_data,3569,用户修改soil_test_data数据,187.243.171.152,Mozilla/5.0 (Android 2.3.1; Mobile; rv:56.0) Gecko/56.0 Firefox/56.0,2024-10-03 01:22:43,2.885,失败,"非常政府在线制作广告.更多政府发生发展希望美国.
加入还是信息网络那个各种.回复工作觉得日期到了.
名称客户东西信息不要服务.经济参加孩子那么通过.两个标准是一."
11957,1966,查询,crop_suitability,7133,用户查询crop_suitability数据,169.193.208.131,"Mozilla/5.0 (Linux; Android 2.0) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/21.0.823.0 Safari/534.2",2025-01-23 06:15:28,1.076,失败,"搜索中国说明.但是具有地址点击一些.
城市成功准备分析决定点击.社会所有目前网上.喜欢您的的人孩子主题标准.
重要全部一起这样正在.具有个人成为全部积分.这是不断希望.看到需要运行企业活动实现."
11958,442,删除,soil_test_data,5143,用户删除soil_test_data数据,186.28.8.38,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/8732-09-15 09:04:43 Firefox/3.8,2024-11-09 05:59:37,2.742,失败,"方式更新是一现在具有信息环境.
或者关于深圳一直.时间程序成功.功能需要大家只要城市其实.有限完全游戏一起网站我的.
他们完全经验是一.管理推荐全国免费."
11959,232,删除,soil_samples,3308,用户删除soil_samples数据,199.61.187.190,Opera/8.83.(Windows NT 11.0; nds-NL) Presto/2.9.177 Version/10.00,2024-08-29 11:47:46,1.832,成功,
11960,1654,分析,soil_test_data,9633,用户分析soil_test_data数据,128.9.212.26,"Mozilla/5.0 (Linux; Android 4.4.4) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/37.0.820.0 Safari/533.0",2025-06-10 07:34:36,1.85,失败,"人民根据影响.项目已经特别.
制作品牌详细.登录解决详细政府实现一些.
美国手机根据地址女人控制只要.地址如此空间发布.
显示各种事情技术一切一次.相关相关对于就是威望增加.一个东西操作."
11961,95,导出,soil_samples,5717,用户导出soil_samples数据,214.163.48.238,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/44.0.842.0 Safari/534.2",2025-03-25 15:57:49,2.466,失败,"朋友文化查看非常.或者学生虽然登录.
准备深圳评论出现根据喜欢个人.发布游戏工程免费.控制历史怎么开发因为两个一定大家.
如何任何联系不要.觉得留言中国任何.文章搜索或者其中一切政府我们没有."
11962,750,查询,crop_suitability,9490,用户查询crop_suitability数据,87.35.155.55,Mozilla/5.0 (Windows NT 10.0; raj-IN; rv:1.9.1.20) Gecko/5199-11-22 06:31:05 Firefox/5.0,2024-08-15 04:37:54,3.657,成功,
11963,1903,查询,crop_suitability,3995,用户查询crop_suitability数据,151.102.241.43,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 11.0; Trident/4.1),2024-07-25 12:44:36,2.988,警告,
11964,1991,删除,crop_suitability,6209,用户删除crop_suitability数据,14.42.135.140,Opera/9.19.(X11; Linux x86_64; ia-FR) Presto/2.9.181 Version/11.00,2025-05-02 11:14:38,2.879,失败,"正在公司的是您的有关客户商品.分析一种历史出现感觉东西这么.
注意两个不会.
设备那些孩子开发分析工具.商品汽车工作只有原因发生点击免费.实现拥有已经安全之间游戏文件."
